Date,Status,Fulfilment,Ship_Service_Level,Category,Size,Amount,Ship_City,Ship_State,B2B
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,469,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XS,449,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,S,469,Bengaluru,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,4XL,452,Bengaluru,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,4XL,469,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,481,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,399,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,330,"Mumbai,",Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XS,277,Secunderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Top,L,425,Ambejogai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,322,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,391,Mira Road,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,427,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,426,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Top,XXL,330,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,469,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,3XL,499,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Ethnic Dress,XXL,399,Mysore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Western Dress,XXL,443,Mysore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Western Dress,XXL,377,Mysore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,499,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,259,Nashik,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Set,M,450,Mysuru,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,453,Belur,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,5XL,469,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,M,354,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,453,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,5XL,469,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,495,Karkal,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,3XL,364,Ponneri Tk,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Set,XXL,499,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,5XL,452,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,3XL,490,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,S,293,Adilabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Top,M,499,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,499,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,453,Secunderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Top,L,345,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,354,Badlapur,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XXL,299,Pune,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,M,480,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,399,Mangaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,3XL,379,Kalyan,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,499,Mumbai 40064,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,364,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,499,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,490,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,394,Hyderabad,Telangana,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,M,426,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,417,Bagalkot,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Madurai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,M,432,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,L,499,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,472,Bangalore,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Top,L,469,Thane,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Top,L,387,Thane,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Top,L,371,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,S,432,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,499,Vasai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,495,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Set,S,495,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,426,Pune,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XXL,330,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Top,L,499,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,427,Villupuram,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,379,Kannanoor,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,469,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,449,Shahada,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,453,Chennai,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,M,364,Bangalore,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,330,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,399,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,328,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,469,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,S,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,481,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,469,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,481,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,453,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,365,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,426,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,330,Tiruchirappalli,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,330,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Western Dress,3XL,473,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,371,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,495,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,399,Pudupakkam,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,449,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,453,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,449,Kattumannarkoil,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,379,Karwar,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,449,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,394,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,426,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,480,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Set,3XL,472,Mumbai,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Top,XS,499,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,L,315,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,453,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Top,S,354,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,339,Warangal,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Set,L,496,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,S,469,Pune,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Set,L,496,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Set,XL,496,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XS,349,Secunderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,453,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,365,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,449,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,469,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,L,421,Hyderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,453,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,391,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,293,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,322,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,S,293,Dombivalli,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Set,3XL,499,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,377,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,379,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XS,499,Pimpri Chinchwad,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,330,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Top,XS,315,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,379,Bengaluru Rural Dist,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,449,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,338,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,M,338,Virudhunagar,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,354,Hyderabad,Telangana,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,449,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Western Dress,L,377,Latur,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,S,329,Chennai,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Top,XS,299,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,432,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,364,Amravati,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,S,493,Hyderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,4XL,469,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,349,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,299,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,391,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,353,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,399,Bengaluru,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XXL,353,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,293,Bangalore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,330,Chengalpattu,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,453,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,322,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,453,Gondiya,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,469,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,495,Khopoli,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,499,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,353,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,S,453,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,371,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,379,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,499,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,449,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,317,Aurangabad,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,453,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,399,Robertsonpet,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,S,426,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,495,Pune,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Western Dress,XS,399,Banswada,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Western Dress,XS,377,Banswada,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,330,Haveri,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,349,Chennai,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,L,452,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,453,Lonavla,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,349,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,481,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Set,3XL,496,Mysore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Tirumakudal Narsipur,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,452,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Western Dress,XXL,399,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,446,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,421,Hyderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,499,Chennai,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XXL,449,Kalyan,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XS,391,Thane,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,499,Madurai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,S,339,Belagavi,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,453,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,379,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,399,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,499,Belagavi,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,L,452,Pune,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,453,Bengaluru,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,299,Vasai Virar,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,394,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,421,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,499,Chinnampalayam,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XXL,299,Nagpur,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,299,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,480,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,399,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,399,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,XXL,299,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,394,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,394,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,379,Perambalur,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,449,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,399,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,L,322,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,448,Pimpri Chinchwad,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,495,Pimpri Chinchwad,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,480,Pimpri Chinchwad,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,353,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,453,Banglore,Karnataka,False
2022-04-02,Cancelled,Amazon,Expedited,Top,L,432,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,329,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Top,XXL,311,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,426,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,330,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,M,299,Hyderabad,Telangana,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,329,Hyderabad,Telangana,False
2022-04-02,Cancelled,Amazon,Expedited,Top,XL,333,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,449,Nagpur,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,365,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,321,Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Top,XS,299,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,4XL,453,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Bottom,XS,297,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,293,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,399,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,453,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,453,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Top,XL,493,Coimbatore,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,292,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Set,3XL,474,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,490,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,495,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Top,L,371,Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,399,Kalyan,Maharashtra,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,XL,449,Pune,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,417,Sullia,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XXL,453,Padappai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,453,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,449,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,449,Manipal,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,L,449,Mumbai,Maharashtra,False
2022-04-02,Returned,Merchant,Standard,Set,XS,496,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,499,Vasai Virar,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Set,S,446,Bengaluru,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XL,259,Chengalpattu,Tamil Nadu,False
2022-04-02,Cancelled,Amazon,Expedited,Kurta,S,299,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,453,Karur,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,3XL,342,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,3XL,481,Chennai,Tamil Nadu,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,339,Mysore,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,S,427,Navi Mumbai,Maharashtra,False
2022-04-02,Shipped,Merchant,Standard,Kurta,XL,299,Kalaburgi,Karnataka,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,277,Chengalpattu,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,297,Chengalpattu,Tamil Nadu,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,XXL,379,Bengaluru,Karnataka,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,364,Hyderabad,Telangana,False
2022-04-02,Shipped,Merchant,Standard,Kurta,M,339,Hyderabad,Telangana,False
2022-04-02,Shipped,Amazon,Expedited,Kurta,M,437,Hyderabad,Telangana,False
2022-04-01,Shipped,Merchant,Standard,Kurta,M,364,Chennai,Tamil Nadu,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,M,364,Hyderabad,Telangana,False
2022-04-01,Cancelled,Amazon,Expedited,Top,M,460,Hyderabad,Telangana,False
2022-04-01,Shipped,Merchant,Standard,Top,M,499,Mumbai,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Top,XL,311,Mumbai,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,3XL,379,Hyderabad,Telangana,False
2022-04-01,Shipped,Merchant,Standard,Kurta,XL,499,Salem,Tamil Nadu,False
2022-04-01,Returned,Merchant,Standard,Kurta,S,453,Chandrapur,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,XL,329,Coimbatore,Tamil Nadu,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,M,469,Chennai,Tamil Nadu,False
2022-04-01,Shipped,Amazon,Expedited,Top,L,259,Bengaluru,Karnataka,False
2022-04-01,Shipped,Merchant,Standard,Top,XL,399,Mumbai,Maharashtra,False
2022-04-01,Shipped,Merchant,Standard,Top,XS,354,Kalyan,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Western Dress,XXL,377,Mumbai,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,L,427,Pune,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,L,469,Pune,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Top,XXL,423,Bengaluru,Karnataka,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,L,364,Chennai,Tamil Nadu,False
2022-04-01,Shipped,Amazon,Expedited,Top,S,352,Mumbai,Maharashtra,False
2022-04-01,Shipped,Merchant,Standard,Top,3XL,315,Secunderabad,Telangana,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,3XL,358,Secunderabad,Telangana,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,XS,469,Hyderabad,Telangana,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,3XL,427,Thane,Maharashtra,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,M,349,Bengaluru,Karnataka,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,S,417,Hyderabad,Telangana,False
2022-04-01,Shipped,Amazon,Expedited,Top,XL,421,Mumbai,Maharashtra,False
2022-04-01,Cancelled,Amazon,Expedited,Top,XL,484,Mumbai,Maharashtra,False
2022-04-01,Cancelled,Amazon,Expedited,Top,XL,432,Bengaluru,Karnataka,False
2022-04-01,Shipped,Amazon,Expedited,Kurta,3XL,449,Hyderabad,Telangana,False
2022-04-01,Shipped,Merchant,Standard,Kurta,6XL,481,Pimpri Chinchwad,Maharashtra,False
